Match Type,File1,File2,File1 Page,File2 Page,File1 Position,File2 Position,Matched Text
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"hi reliability sic gan based power converters are supported by vendors like synge aviation, raytheon, etc...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,having a standard cots model for the product will add leverage to syrnatec offerings....
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"9.2 description of products andor system applications syrnatec proposes to develop a 10 kw wide- bandgap converter, wbg dc-dc employing a parallel-cascaded 10 kw design...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"the system will be scalable to allow adjustments in power ratings, making it adaptable operational requirements...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,dod applications the 10 kw wbg dc-dc converter will be highly relevant for u.s....
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"department of defense dod initiatives, particularly those involving advanced power systems for military operations...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"air force platforms that could benefit include tactical aircraft and uavs, where efficient power conversion is crucial for avionics and propulsion systems...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"for example, the converter could support the f-35 lightning ii by delivering reliable power for onboard radar and electronic warfare systems, optimizing the power-to-weight ratio for better performanc..."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"similarly, it could enhance the b-21 raiders advanced electrical systems for long-range missions...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"this converter also suits ground-based military applications, such as mobile command centers and deployable communication units, providing scalable, high-efficiency power essential for field operation..."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"non-dod applications in commercial and industrial sectors, the 10 kw wbg dc-dc converter can serve multiple purposes where robust, high-power systems are needed...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"for example, it can be integrated into the power management systems of off-highway and mining vehicles, allowing for reliable and efficient operation in harsh conditions...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"construction vehicles that rely on heavy-duty electrical systems could benefit from the the converters power efficiency, enabling better performance and telecommunications industry, the converter coul..."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"it is also suitable for ev charging stations, where high-power, efficient energy conversion is needed to reduce charging times and enhance the overall energy management system...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"renewable energy conversion, such as integrating solar panels into grid systems, can use this converter to improve power throughput and storage efficiency...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"additionally, in the aviation industry, electrified propulsion systems on commercial aircraft could implement the 10 kw wbg converter to support sustainable flight technology, reducing fuel consumptio..."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"9.3 business modelsprocurement mechanisms syrnatec will develop, prototype, demonstrate and commercialize these converters in the us and international customers...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,syrnatecs relationship with suppliers of wbg raw materials supplier novel crystal ensures availability of the components for long term contracts and mass production is performed in house in connecticu...
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,"functional, electrical and lot qualification tests will be carried out at syrnatecs facility or at dla certified laboratories...."
Text Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,,,syrnatecs business model includes business certifications such as as9100 and product certifications such as mil- figure 13 cagr for dc-dc reduced downtime....
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 9,Page 9,Bottom Right,Bottom Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 10,Page 10,Bottom Right,Bottom Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 10,Page 10,Top Right,Top Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 10,Page 10,Middle Right,Middle Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 11,Page 11,Middle Right,Middle Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 11,Page 11,Bottom Right,Bottom Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 15,Page 15,Top Right,Top Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 16,Page 16,Middle Center,Middle Center,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 17,Page 17,Top Right,Top Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 18,Page 18,Top Center,Top Center,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 19,Page 19,Top Right,Top Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 21,Page 21,Top Center,Top Center,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 22,Page 22,Middle Right,Middle Right,
Image Match,Proposal_F2D-15327.json,Proposal_F244-0007-0317.json,Page 23,Page 23,Middle Center,Middle Center,
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"complexity in roic integration integration with roic readout integrated circuit at the wafer scale, especially for photoconductors, requires specialized designs to maintain performance at small pixel ..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,this roic adaptation for photoconductor architectures adds design and manufacturing complexity....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"reliance on cryogenic cooling for cqds while mercury chalcogenide cqds operate at slightly higher temperatures than traditional epitaxial materials, they still require some level of cryocooling to man..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"infrared requirements for mid-wave figure 2 bryka skystocks proposed solution proposed technology bryka skystocks llc., which has 20 years with a robust background in sensor and quantum dot technology..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"this hgte cqd fpa technology is engineered to provide reliable mwir imaging capabilities that are scalable, lightweight, and optimized for low-cost production, addressing critical infrared for advance..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"hgte cqd-based fpa panels bryka skystocks llcs hgte cqd fpas use a scalable thin-film deposition method to produce arrays with high efficiency in the mwir band 3-5 µm, suitable for thermal imaging, tr..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,this approach offers an ideal solution for enhanced sensitivity and wide-area thermal imaging without cryogenic cooling....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"mid-wave infrared compatibility optimized for the 3-5 µm mwir range, the hgte cqd-based fpa panels enable high-resolution thermal detection, supporting broad-area target tracking and situational aware..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"the optimized mwir sensitivity facilitates effective performance in low-light and high-contrast scenarios, improving target discrimination...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"solution-based processing for cost reduction using cost-efficient solution processing for hgte cqds, bryka inc...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"has developed fpa panels that balance performance with low production costs, allowing for broad deployment across multiple platforms without significantly increasing budget constraints...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"thermoelectric cooling for low power consumption these cqd panels operate at higher temperatures around 200 k with optional thermoelectric cooling, eliminating the need for bulky cryogenic systems...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"this provides efficient thermal imaging at lower power, enabling use on small, battery-operated, and lightweight platforms...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"distributed focal plane array system the proposed solution adopts a distributed architecture, with multiple fpa panels deployed across various platforms, allowing for synchronized, large-area mwir cov..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"independent front-ends each fpa panel operates independently but synchronizes data to ensure coherence, enabling high-resolution thermal imaging and real-time tracking across wide operational regions...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"this setup supports platform orientation and deployment location adaptability, enhancing versatility across defense missions...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,digital signal processing and synchronization each fpa panel includes digital processing components to enhance signal clarity and coherence across the array....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,this is crucial for applications requiring precise target detection and tracking....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"distributed phased-array front-ends the proposed solution employs a distributed phased-array architecture, where multiple phased-array front-ends are positioned across a wide area...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"each front end operates independently but synchronized, forming a highly sensitive, scalable radar system...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,independent front-ends each front-end includes 64-channel transmit-receive tr modules and 64-channel signal processors....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"these components work together to process incoming radar signals, perform beamforming, and synchronize with other panels in the array...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,modular and adaptable layout these distributed front-ends allow for adaptive deployment....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"panels can be positioned at various locations, allowing the system to cover different geographical areas depending on mission requirements...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,this flexibility helps create a wide-area radar system to detect missile threats across vast regions....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,digital processing each front-end features high-speed digital signal processors dsps that handle real-time radar data processing....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 9,Page 9,,,"this includes tasks such as down-conversion, filtering, and beamforming...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"figure 3 specific detectivity of various qd detectors processing, ensuring that the radar signals collected from multiple panels are synchronized and combined to produce a unified radar picture...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"synchronized wide-area thermal imaging a key feature of the hgte cqd-based fpa system is its synchronized wide-area imaging capability, allowing for real-time, coherent thermal data capture across mul..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"this approach ensures rapid thermal scanning of large areas, supporting responsive situational awareness...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"accurate data synchronization the system achieves synchronization across multiple fpas, maintaining data coherence and precision...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"this is essential for aligning thermal images from different viewpoints, ensuring consistent, accurate detection of low-signature and fast- moving targets...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"wide-field scanning the fpa panels perform efficient wide-field scanning, enabling coverage over large areas with minimal latency...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"this rapid scanning capability is critical for real-time threat detection, particularly in high- mobility defense scenarios...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"system scalability and modular design the proposed hgte cqd fpas are modular and scalable, supporting seamless expansion by integrating additional panels to broaden mwir coverage...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"this scalability allows for mission- specific deployment adjustments, ensuring adaptability for various air force applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"commercial cqd processing technology reduces per-unit costs, making the system viable for large-scale deployment without compromising performance...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"integration with air force systems bryka skystocks llcs hgte cqd fpas are designed for easy integration with existing air force eoir systems, providing a cost-effective means of enhancing thermal dete..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"this compatibility with air force platforms allows for expanded sensor capabilities to support various applications within the air forces layered defense infrastructure, from survey to missile warning..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"cost efficiency by leveraging solution-processed hgte cqds, bryka skystocks llc...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"achieves significant cost reductions, making this fpa technology suitable for broad deployment across multiple platforms...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"the scalable and modular nature of the design enables flexible expansion, allowing for wide-area thermal imaging coverage at a fraction of the cost of traditional mwir systems...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"brings specialized expertise in advanced infrared sensor development, drawing from successful projects with the u.s...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,department of defense and other government agencies....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,has advanced hgte colloidal quantum dot cqd technology in collaboration with the u.s....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"air force on high-sensitivity, mid-wave infrared mwir focal plane arrays fpas...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"this technology development included creating solution-processed hgte cqds with optimized quantum efficiency across the 3-5 µm range, tailored for high-sensitivity mwir imaging...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"the fpa panels are specifically engineered for stable, high-resolution thermal imaging without cryogenic cooling...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"they are suitable for demanding applications like airborne and satellite surveillance, target acquisition, and threat detection in defense environments...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"leverages its experience in material science, sensor design, and system integration to refine hgte cqd-based fpas for wide-area mwir coverage, combining modularity and scalability with efficient power..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"is well-positioned to deliver cost-effective, advanced mwir fpa solutions that address the u.s...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"air forces requirements for low-cost, high-performance thermal imaging across various mission-critical applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"overview of the 3-phase program and key outcomes in phase 1, bryka skystocks llc, will create a comprehensive reference model for the proposed hgte colloidal quantum dot cqd focal plane array fpa tech..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"this initial phase will survey current mwir technologies to evaluate the scalability and suitability of hgte and pbse cqds for low-c-swap cost, size, weight, and power applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"key performance metrics such as noise equivalent power nep, dark current, and quantum efficiency eqe will be defined, and a testbed will be constructed to assess multi-array coherence and stability...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 10,Page 10,,,"will design a complete distributed fpa system, integrating independently operable cqd arrays with thermoelectric cooling to achieve high-resolution imaging and efficient thermal stability without rely..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"rigorous testing will validate nep, dark current, and system stability...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"phase 3 will expand the technology for broader deployment, aiming to reach target pixel operability 98 and meet scalability requirements for real-world applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"this phase will confirm coherence, signal processing, and mwir imaging performance across the 3-5 µm range, demonstrating the systems robustness for surveillance, reconnaissance, and threat detection ..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,2.0 technical objective technical objective 1 develop and simulate a comprehensive reference model for hgte cqd fpa technology we will develop and simulate a comprehensive reference model for the prop...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"the simulation will optimize the fpa to meet essential air force requirements for sensitivity, dark current, and noise reduction in surveillance and target acquisition applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"this model will ensure that the hgte cqd-based fpa maintains high noise equivalent power nep and dark current performance while providing stable, high-resolution imaging across the mwir range, support..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"risk data insufficiency on current technologies-without a thorough understanding of existing mwir fpa technologies, the reference model may need more critical details, leading to design inefficiencies..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"mitigation conduct an exhaustive survey of existing hgte cqd and alternative fpa technologies to establish benchmarks for cost, scalability, nep, dark current, and eqe...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"bryka will use data from similar solution-processed materials to predict and validate critical metrics, ensuring the model reflects feasible performance standards...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,technical objective 2 establish multi-array synchronization and coherence requirements we will design and simulate the performance of multi-array synchronization and coherence algorithms across distri...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"this simulation will validate real-time coherence, signal combining, and synchronization across arrays, ensuring minimal discrepancies in data capture and maximizing imaging clarity...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"by establishing and testing dynamic coherence controls, we aim to ensure that the fpa system achieves optimal data alignment, high thermal imaging, and target tracking accuracy, even in multi-platform..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"risk complexity in synchronizing distributed arrays ensuring precise coherence across multiple fpa panels may be challenging, potentially affecting imaging clarity and multi-array operability...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,mitigation develop a testbed for validating multi-array synchronization and implement software-based dynamic coherence controls to maintain consistent image quality....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"bryka will simulate different deployment configurations to optimize synchronization, minimizing potential issues during real-world operation...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,technical objective 3 define dark current and nep standards for the target operating temperature 200 k or higher this objective will focus on testing and validating the hgte cqd-based focal plane arra...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"simulations will ensure that the fpa system sustains high performance and low noise levels across distributed arrays, leveraging adaptive thermal signal processing and robust stabilization methods...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"by defining precise dark current and nep thresholds, the system will be optimized for sensitivity and noise control in real-world surveillance and target acquisition applications, supporting consisten..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,figure 4 ag2te hgte thin film prepared on itosapphire substrate technical objective 4 evaluate suitability of pixel-less array fabrication for cost reduction risk high dark current at elevated tempera...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"mitigation integrate thermoelectric cooling within the fpa design for stable operation at or above 200 k, reducing dark current without cryogenic systems...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 11,Page 11,,,"surface passivation and optimized cqd synthesis will be applied to reduce trap states, helping meet the desired nep and dark current levels...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,technical objective 5 seamless integration with cmos-compatible readout integrated circuits roic risk material and compatibility issues integrating hgte cqds with cmos technology can be challenging du...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"mitigation bryka skystocks llc will apply hybrid bonding techniques that allow the cqd layer and roic to be manufactured and bonded at lower temperatures, preserving cmos compatibility...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"the team will also develop cmos- compatible encapsulants and coatings to protect the cqds without interfering with signal transmission, ensuring efficient integration and performance consistency...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"technical objective 6 radiation hardness for space applications risk sensitivity to radiation hgte cqds can be sensitive to radiation, a significant risk for long-term use in space environments where ..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"mitigation bryka skystocks llc will explore radiation- resistant coatings or materials, such as oxide passivation layers, to shield the cqds from radiation...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"testing the cqd arrays in simulated radiation environments will help assess resilience, while material improvements can focus on creating a stable structure less prone to radiation-induced defects...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,figure 5 normalized photocurrent spectra for three different sizes of hgte nanoparticlet3k dashed line and at room temperature solid line....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"particle size 5nm blue, 8nm and 12nmred 3.0 statement of work task 1 design of hgte cqd film for mwir detection subtask synthesize hgte quantum dots qds define target qd size based on mwir wavelength ..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,this size selection allows enhanced infrared absorption while controlling carrier recombination rates to achieve the desired sensitivity....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"synthesize qds using solution-phase chemical techniques prepare a solution-phase synthesis using precursors such as hgcl2 mercury chloride and nahte sodium hydrogen telluride as sources of hg and te, ..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,the reaction will occur in a coordinating solvent such as oleylamine at a controlled temperature of 80-100c....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"this solvent provides stabilization during growth, preventing qd aggregation and maintaining size uniformity...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"monitor the reaction using uv-vis spectroscopy to observe shifts in absorbance, confirm qd size, and narrow the bandgap to align with mwir requirements...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"once the qds reach the target size confirmed through absorbance peaks in the desired mwir range, the reaction is quenched by rapidly lowering the temperature, which stops growth and preserves the desi..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"purify quantum dots purify the synthesized qds by repeated centrifugation and washing with nonpolar solvents, such as hexane, to remove excess ligands and unreacted precursors...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"after purification, disperse the qds in a solvent suitable for deposition, such as toluene, to ensure uniform film formation...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,subtask 2 prepare substrate and deposition parameters select substrate choose a cmos-compatible substrate like silicon or glass with a deposited sio2 layer thickness 50 nm to enhance compatibility wit...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,clean the substrate clean the substrate using a standard piranha solution 31 mixture of h2so4 and h2o2 to remove organic contaminants....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,rinse thoroughly with deionized water and dry with nitrogen....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,"conduct a final plasma treatment e.g., oxygen plasma for 5 minutes to enhance surface energy and promote adhesion of the qd film...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,define deposition parameters use spin-coating as the deposition method to ensure uniform film thickness....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 12,Page 12,,,set initial parameters for spin-coating at 3000 rpm for 30 seconds to create a uniform 1 µm thick layer of hgte cqds on the substrate....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,multiple layers of qds may be required to achieve the desired thickness and sensitivity....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,repeat the spin-coating process to build up to the final thickness targeting 1-2 µm....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"subtask 3 ligand exchange for enhanced conductivity prepare ligand exchange solution prepare a ligand exchange solution using 1,2-ethanedithiol edt in acetonitrile...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"replace the long insulating ligands on the qds with short conductive ones, improving charge transport across the film...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"perform ligand exchange on film after each spin-coated layer, apply the edt solution to the film for 1-2 minutes, allowing it to infiltrate and replace the original ligands...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,rinse the film with acetonitrile to remove unreacted edt and ensure the film is not damaged....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"this exchange process improves carrier mobility and reduces resistance, optimizing the qd film for mwir detection...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"subtask 4 annealing the film for enhanced stability set annealing temperature and time place the substrate with the hgte cqd film in a controlled inert gas atmosphere e.g., nitrogen to prevent oxidati..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"anneal the film at 150c for 30 minutes to remove any remaining solvent residues and enhance bonding between qds, stabilizing the film...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"monitor film quality post-annealing scanning electron microscopy sem inspects the surface morphology of the annealed film, ensuring uniformity and minimal cracking...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"check the thickness post-annealing to confirm it aligns with the target 1-2 µm, as the annealing process may cause minor shrinkage...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"subtask 5 characterize and test hgte cqd film performance conduct absorption spectroscopy use an infrared ir spectrometer to measure the absorption spectrum of the film across the 3-5 µm range, confir..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"measure dark current and quantum efficiency measure dark current at the operational temperature of 200 k, aiming for a dark current value of approximately 5 x 10-9 a...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"measure quantum efficiency qe across the mwir range, targeting at least 0.6 to ensure sufficient photoresponse for high-sensitivity applications...."
